date,category,value_gwh
2022-04-02,Other,1.96
2022-04-02,Solar,22.54
2022-04-02,Wind_Offshore,13.48
2022-04-02,Wind_Onshore,43.62
2022-04-03,Biomass,7.32
2022-04-03,Coal_Hard_Coal,13.33
2022-04-03,Coal_Lignite,16.27
2022-04-03,Gas,11.26
2022-04-03,Hydro,4.6
2022-04-03,Nuclear,9.32
2022-04-03,Other,2.08
2022-04-03,Solar,23.29
2022-04-03,Wind_Offshore,11.51
2022-04-03,Wind_Onshore,36.99
2022-04-04,Biomass,7.88
2022-04-04,Coal_Hard_Coal,12.13
2022-04-04,Coal_Lignite,17.29
2022-04-04,Gas,12.07
2022-04-04,Hydro,5.15
2022-04-04,Nuclear,9.38
2022-04-04,Other,1.84
2022-04-04,Solar,24.22
2022-04-04,Wind_Offshore,13.93
2022-04-04,Wind_Onshore,39.38
2022-04-05,Biomass,7.9
2022-04-05,Coal_Hard_Coal,13.91
2022-04-05,Coal_Lignite,17.47
2022-04-05,Gas,12.69
2022-04-05,Hydro,5.33
2022-04-05,Nuclear,9.31
2022-04-05,Other,2.02
2022-04-05,Solar,22.65
2022-04-05,Wind_Offshore,11.85
2022-04-05,Wind_Onshore,42.94
2022-04-06,Biomass,8.33
2022-04-06,Coal_Hard_Coal,12.12
2022-04-06,Coal_Lignite,17.56
2022-04-06,Gas,11.95
2022-04-06,Hydro,5.46
2022-04-06,Nuclear,10.81
2022-04-06,Other,1.82
2022-04-06,Solar,25.5
2022-04-06,Wind_Offshore,13.1
2022-04-06,Wind_Onshore,40.38
2022-04-07,Biomass,7.47
2022-04-07,Coal_Hard_Coal,12.49
2022-04-07,Coal_Lignite,16.63
2022-04-07,Gas,11.51
2022-04-07,Hydro,4.59
2022-04-07,Nuclear,9.41
2022-04-07,Other,2.16
2022-04-07,Solar,24.3
2022-04-07,Wind_Offshore,12.61
2022-04-07,Wind_Onshore,43.1
2022-04-08,Biomass,7.52
2022-04-08,Coal_Hard_Coal,12.2
2022-04-08,Coal_Lignite,17.59
2022-04-08,Gas,11.05
2022-04-08,Hydro,5.27
2022-04-08,Nuclear,10.32
2022-04-08,Other,2.03
2022-04-08,Solar,21.89
2022-04-08,Wind_Offshore,13.26
2022-04-08,Wind_Onshore,42.25
2022-04-09,Biomass,8.17
2022-04-09,Coal_Hard_Coal,13.32
2022-04-09,Coal_Lignite,16.47
2022-04-09,Gas,11.6
2022-04-09,Hydro,4.99
2022-04-09,Nuclear,10.31
2022-04-09,Other,1.87
2022-04-09,Solar,25.35
2022-04-09,Wind_Offshore,13.63
2022-04-09,Wind_Onshore,39.47
2022-04-10,Biomass,7.46
2022-04-10,Coal_Hard_Coal,14.04
2022-04-10,Coal_Lignite,17.75
2022-04-10,Gas,11.14
2022-04-10,Hydro,5.31
2022-04-10,Nuclear,9.36
2022-04-10,Other,2.07
2022-04-10,Solar,21.87
2022-04-10,Wind_Offshore,13.47
2022-04-10,Wind_Onshore,39.94
2022-04-11,Biomass,7.83
2022-04-11,Coal_Hard_Coal,13.48
2022-04-11,Coal_Lignite,18.12
2022-04-11,Gas,11.03
2022-04-11,Hydro,5.2
2022-04-11,Nuclear,10.47
2022-04-11,Other,2.15
2022-04-11,Solar,24.54
2022-04-11,Wind_Offshore,11.81
2022-04-11,Wind_Onshore,37.85
2022-04-12,Biomass,8.79
2022-04-12,Coal_Hard_Coal,12.97
2022-04-12,Coal_Lignite,16.53
2022-04-12,Gas,12.56
2022-04-12,Hydro,4.88
2022-04-12,Nuclear,9.57
2022-04-12,Other,1.9
2022-04-12,Solar,23.58
2022-04-12,Wind_Offshore,12.08
2022-04-12,Wind_Onshore,36.6
2022-04-13,Biomass,8.8
2022-04-13,Coal_Hard_Coal,12.81
2022-04-13,Coal_Lignite,18.31
2022-04-13,Gas,11.34
2022-04-13,Hydro,4.53
2022-04-13,Nuclear,9.84
2022-04-13,Other,2.08
2022-04-13,Solar,24.92
2022-04-13,Wind_Offshore,13.65
2022-04-13,Wind_Onshore,40.55
2022-04-14,Biomass,7.2
2022-04-14,Coal_Hard_Coal,13.14
2022-04-14,Coal_Lignite,18.06
2022-04-14,Gas,11.11
2022-04-14,Hydro,5.16
2022-04-14,Nuclear,10.73
2022-04-14,Other,2.05
2022-04-14,Solar,22.41
2022-04-14,Wind_Offshore,12.1
2022-04-14,Wind_Onshore,42.03
2022-04-15,Biomass,8.39
2022-04-15,Coal_Hard_Coal,12.25
2022-04-15,Coal_Lignite,18.7
2022-04-15,Gas,12.74
2022-04-15,Hydro,4.65
2022-04-15,Nuclear,9.73
2022-04-15,Other,1.81
2022-04-15,Solar,26.09
2022-04-15,Wind_Offshore,11.78
2022-04-15,Wind_Onshore,39.34
2022-04-16,Biomass,8.49
2022-04-16,Coal_Hard_Coal,12.78
2022-04-16,Coal_Lignite,17.04
2022-04-16,Gas,13.13
2022-04-16,Hydro,4.75
2022-04-16,Nuclear,10.26
2022-04-16,Other,1.84
2022-04-16,Solar,22.35
2022-04-16,Wind_Offshore,11.5
2022-04-16,Wind_Onshore,36.17
2022-04-17,Biomass,7.72
2022-04-17,Coal_Hard_Coal,14.42
2022-04-17,Coal_Lignite,18.79
2022-04-17,Gas,12.54
2022-04-17,Hydro,4.53
2022-04-17,Nuclear,10.77
2022-04-17,Other,1.86
2022-04-17,Solar,25.54
2022-04-17,Wind_Offshore,12.25
2022-04-17,Wind_Onshore,41.37
2022-04-18,Biomass,7.95
2022-04-18,Coal_Hard_Coal,12.17
2022-04-18,Coal_Lignite,16.06
2022-04-18,Gas,11.8
2022-04-18,Hydro,4.72
2022-04-18,Nuclear,10.87
2022-04-18,Other,2.13
2022-04-18,Solar,25.27
2022-04-18,Wind_Offshore,13.56
2022-04-18,Wind_Onshore,40.49
2022-04-19,Biomass,8.65
2022-04-19,Coal_Hard_Coal,12.6
2022-04-19,Coal_Lignite,16.39
2022-04-19,Gas,11.3
2022-04-19,Hydro,4.91
2022-04-19,Nuclear,10.87
2022-04-19,Other,2.05
2022-04-19,Solar,24.64
2022-04-19,Wind_Offshore,12.57
2022-04-19,Wind_Onshore,38.12
2022-04-20,Biomass,7.72
2022-04-20,Coal_Hard_Coal,13.82
2022-04-20,Coal_Lignite,17.46
2022-04-20,Gas,10.96
2022-04-20,Hydro,5.5
2022-04-20,Nuclear,9.07
2022-04-20,Other,2.05
2022-04-20,Solar,22.01
2022-04-20,Wind_Offshore,12.62
2022-04-20,Wind_Onshore,43.11
2022-04-21,Biomass,7.48
2022-04-21,Coal_Hard_Coal,12
2022-04-21,Coal_Lignite,19.43
2022-04-21,Gas,12.38
2022-04-21,Hydro,5.09
2022-04-21,Nuclear,9.14
2022-04-21,Other,1.97
2022-04-21,Solar,24.55
2022-04-21,Wind_Offshore,12.29
2022-04-21,Wind_Onshore,39.19
2022-04-22,Biomass,7.66
2022-04-22,Coal_Hard_Coal,13.78
2022-04-22,Coal_Lignite,19.02
2022-04-22,Gas,12.62
2022-04-22,Hydro,5.23
2022-04-22,Nuclear,10.71
2022-04-22,Other,1.94
2022-04-22,Solar,23.98
2022-04-22,Wind_Offshore,11.44
2022-04-22,Wind_Onshore,38.19
2022-04-23,Biomass,7.88
2022-04-23,Coal_Hard_Coal,13.25
2022-04-23,Coal_Lignite,16.32
2022-04-23,Gas,12.59
2022-04-23,Hydro,5
2022-04-23,Nuclear,9.72
2022-04-23,Other,1.81
2022-04-23,Solar,25.17
2022-04-23,Wind_Offshore,13.44
2022-04-23,Wind_Onshore,36.52
2022-04-24,Biomass,7.21
2022-04-24,Coal_Hard_Coal,13.61
2022-04-24,Coal_Lignite,18.59
2022-04-24,Gas,11.62
2022-04-24,Hydro,5.46
2022-04-24,Nuclear,9.88
2022-04-24,Other,2.04
2022-04-24,Solar,21.37
2022-04-24,Wind_Offshore,13.12
2022-04-24,Wind_Onshore,42.78
2022-04-25,Biomass,8.35
2022-04-25,Coal_Hard_Coal,12.44
2022-04-25,Coal_Lignite,18.29
2022-04-25,Gas,11.53
2022-04-25,Hydro,5.34
2022-04-25,Nuclear,10.69
2022-04-25,Other,1.83
2022-04-25,Solar,24.1
2022-04-25,Wind_Offshore,13.1
2022-04-25,Wind_Onshore,35.85
2022-04-26,Biomass,7.44
2022-04-26,Coal_Hard_Coal,13.03
2022-04-26,Coal_Lignite,18.83
2022-04-26,Gas,11.97
2022-04-26,Hydro,5.18
2022-04-26,Nuclear,9.32
2022-04-26,Other,1.88
2022-04-26,Solar,21.72
2022-04-26,Wind_Offshore,11.72
2022-04-26,Wind_Onshore,41.39
2022-04-27,Biomass,8
2022-04-27,Coal_Hard_Coal,13.53
2022-04-27,Coal_Lignite,17.52
2022-04-27,Gas,12.85
2022-04-27,Hydro,5.1
2022-04-27,Nuclear,9.12
2022-04-27,Other,2.09
2022-04-27,Solar,25.43
2022-04-27,Wind_Offshore,11.59
2022-04-27,Wind_Onshore,38.38
2022-04-28,Biomass,8.5
2022-04-28,Coal_Hard_Coal,12.28
2022-04-28,Coal_Lignite,16.83
2022-04-28,Gas,11.25
2022-04-28,Hydro,5.31
2022-04-28,Nuclear,9.46
2022-04-28,Other,2.01
2022-04-28,Solar,24.46
2022-04-28,Wind_Offshore,13.43
2022-04-28,Wind_Onshore,37.04
2022-04-29,Biomass,8.42
2022-04-29,Coal_Hard_Coal,13.31
2022-04-29,Coal_Lignite,17.43
2022-04-29,Gas,11.25
2022-04-29,Hydro,5.19
2022-04-29,Nuclear,9.62
2022-04-29,Other,2.08
2022-04-29,Solar,24.46
2022-04-29,Wind_Offshore,12.2
2022-04-29,Wind_Onshore,39.66
2022-04-30,Biomass,7.82
2022-04-30,Coal_Hard_Coal,12.46
2022-04-30,Coal_Lignite,18
2022-04-30,Gas,12.56
2022-04-30,Hydro,5.12
2022-04-30,Nuclear,10.22
2022-04-30,Other,1.97
2022-04-30,Solar,24.01
2022-04-30,Wind_Offshore,12.37
2022-04-30,Wind_Onshore,40.39
2022-05-01,Biomass,8.7
2022-05-01,Coal_Hard_Coal,12.05
2022-05-01,Coal_Lignite,16.12
2022-05-01,Gas,11
2022-05-01,Hydro,5.31
2022-05-01,Nuclear,10.65
2022-05-01,Other,1.98
2022-05-01,Solar,21.15
2022-05-01,Wind_Offshore,11.62
2022-05-01,Wind_Onshore,36.41
2022-05-02,Biomass,7.63
2022-05-02,Coal_Hard_Coal,12.52
2022-05-02,Coal_Lignite,18.56
2022-05-02,Gas,11.59
2022-05-02,Hydro,5.42
2022-05-02,Nuclear,9.21
2022-05-02,Other,2.12
2022-05-02,Solar,25.58
2022-05-02,Wind_Offshore,13.62
2022-05-02,Wind_Onshore,37.58
2022-05-03,Biomass,7.83
2022-05-03,Coal_Hard_Coal,12.56
2022-05-03,Coal_Lignite,18.33
2022-05-03,Gas,11.12
2022-05-03,Hydro,5.25
2022-05-03,Nuclear,9.46
2022-05-03,Other,1.98
2022-05-03,Solar,25.1
2022-05-03,Wind_Offshore,11.56
2022-05-03,Wind_Onshore,35.93
2022-05-04,Biomass,8.56
2022-05-04,Coal_Hard_Coal,13.22
2022-05-04,Coal_Lignite,17.59
2022-05-04,Gas,11.82
2022-05-04,Hydro,4.9
2022-05-04,Nuclear,9.08
2022-05-04,Other,2.18
2022-05-04,Solar,24.34
2022-05-04,Wind_Offshore,11.3
2022-05-04,Wind_Onshore,36.64
2022-05-05,Biomass,8.37
2022-05-05,Coal_Hard_Coal,13
2022-05-05,Coal_Lignite,18.52
2022-05-05,Gas,11.87
2022-05-05,Hydro,4.9
2022-05-05,Nuclear,10.69
2022-05-05,Other,2.08
2022-05-05,Solar,24.57
2022-05-05,Wind_Offshore,12.61
2022-05-05,Wind_Onshore,35.38
2022-05-06,Biomass,8.27
2022-05-06,Coal_Hard_Coal,12.61
2022-05-06,Coal_Lignite,19.08
2022-05-06,Gas,12.25
2022-05-06,Hydro,4.83
2022-05-06,Nuclear,9.31
2022-05-06,Other,2.2
2022-05-06,Solar,21.36
2022-05-06,Wind_Offshore,13.54
2022-05-06,Wind_Onshore,36.33
2022-05-07,Biomass,8.24
2022-05-07,Coal_Hard_Coal,12.12
2022-05-07,Coal_Lignite,17.13
2022-05-07,Gas,11.73
2022-05-07,Hydro,4.51
2022-05-07,Nuclear,10.07
2022-05-07,Other,2.13
2022-05-07,Solar,23.55
2022-05-07,Wind_Offshore,12.45
2022-05-07,Wind_Onshore,36.33
2022-05-08,Biomass,8.19
2022-05-08,Coal_Hard_Coal,13.95
2022-05-08,Coal_Lignite,17.59
2022-05-08,Gas,12.39
2022-05-08,Hydro,5.01
2022-05-08,Nuclear,9.39
2022-05-08,Other,2.11
2022-05-08,Solar,25.25
2022-05-08,Wind_Offshore,11.58
2022-05-08,Wind_Onshore,35.84
2022-05-09,Biomass,8.05
2022-05-09,Coal_Hard_Coal,11.94
2022-05-09,Coal_Lignite,18.44
2022-05-09,Gas,11.36
2022-05-09,Hydro,5.21
2022-05-09,Nuclear,10.61
2022-05-09,Other,1.81
2022-05-09,Solar,21.43
2022-05-09,Wind_Offshore,11.07
2022-05-09,Wind_Onshore,40.29
2022-05-10,Biomass,8.72
2022-05-10,Coal_Hard_Coal,13.08
2022-05-10,Coal_Lignite,18.01
2022-05-10,Gas,11.93
2022-05-10,Hydro,4.77
2022-05-10,Nuclear,10.08
2022-05-10,Other,2.16
2022-05-10,Solar,23.59
2022-05-10,Wind_Offshore,11.04
2022-05-10,Wind_Onshore,35.65
2022-05-11,Biomass,8.11
2022-05-11,Coal_Hard_Coal,13.2
2022-05-11,Coal_Lignite,18.47
2022-05-11,Gas,11.9
2022-05-11,Hydro,5.32
2022-05-11,Nuclear,10.65
2022-05-11,Other,1.89
2022-05-11,Solar,21.67
2022-05-11,Wind_Offshore,12.89
2022-05-11,Wind_Onshore,36.21
2022-05-12,Biomass,7.89
2022-05-12,Coal_Hard_Coal,13.32
2022-05-12,Coal_Lignite,16.76
2022-05-12,Gas,12.1
2022-05-12,Hydro,4.59
2022-05-12,Nuclear,10.07
2022-05-12,Other,2.06
2022-05-12,Solar,23.07
2022-05-12,Wind_Offshore,12
2022-05-12,Wind_Onshore,38.64
2022-05-13,Biomass,7.94
2022-05-13,Coal_Hard_Coal,13.03
2022-05-13,Coal_Lignite,16.06
2022-05-13,Gas,10.87
2022-05-13,Hydro,4.99
2022-05-13,Nuclear,9.4
2022-05-13,Other,2
2022-05-13,Solar,22.47
2022-05-13,Wind_Offshore,12.86
2022-05-13,Wind_Onshore,39.31
2022-05-14,Biomass,8
2022-05-14,Coal_Hard_Coal,14.53
2022-05-14,Coal_Lignite,16.1
2022-05-14,Gas,12.74
2022-05-14,Hydro,4.83
2022-05-14,Nuclear,9.98
2022-05-14,Other,1.91
2022-05-14,Solar,20.87
2022-05-14,Wind_Offshore,13.2
2022-05-14,Wind_Onshore,35.04
2022-05-15,Biomass,8
2022-05-15,Coal_Hard_Coal,14.11
2022-05-15,Coal_Lignite,19.15
2022-05-15,Gas,11.63
2022-05-15,Hydro,5.18
2022-05-15,Nuclear,10.57
2022-05-15,Other,2
2022-05-15,Solar,21.09
2022-05-15,Wind_Offshore,12.35
2022-05-15,Wind_Onshore,40.24
2022-05-16,Biomass,8.6
2022-05-16,Coal_Hard_Coal,12.9
2022-05-16,Coal_Lignite,17.28
2022-05-16,Gas,12.26
2022-05-16,Hydro,5.47
2022-05-16,Nuclear,10.33
2022-05-16,Other,1.83
2022-05-16,Solar,24.34
2022-05-16,Wind_Offshore,13.14
2022-05-16,Wind_Onshore,35.45
2022-05-17,Biomass,7.21
2022-05-17,Coal_Hard_Coal,12.25
2022-05-17,Coal_Lignite,17.27
2022-05-17,Gas,11.63
2022-05-17,Hydro,4.83
2022-05-17,Nuclear,9.38
2022-05-17,Other,1.87
2022-05-17,Solar,21.98
2022-05-17,Wind_Offshore,12.12
2022-05-17,Wind_Onshore,36.7
2022-05-18,Biomass,7.95
2022-05-18,Coal_Hard_Coal,14.16
2022-05-18,Coal_Lignite,17.09
2022-05-18,Gas,12.15
2022-05-18,Hydro,4.78
2022-05-18,Nuclear,9.27
2022-05-18,Other,2
2022-05-18,Solar,21.29
2022-05-18,Wind_Offshore,11.48
2022-05-18,Wind_Onshore,33.65
2022-05-19,Biomass,7.4
2022-05-19,Coal_Hard_Coal,13.36
2022-05-19,Coal_Lignite,18.44
2022-05-19,Gas,12.83
2022-05-19,Hydro,4.89
2022-05-19,Nuclear,10.87
2022-05-19,Other,2.04
2022-05-19,Solar,21.64
2022-05-19,Wind_Offshore,11.57
2022-05-19,Wind_Onshore,36.55
2022-05-20,Biomass,7.36
2022-05-20,Coal_Hard_Coal,12.23
2022-05-20,Coal_Lignite,16.49
2022-05-20,Gas,12.82
2022-05-20,Hydro,5.11
2022-05-20,Nuclear,10.6
2022-05-20,Other,1.84
2022-05-20,Solar,23.42
2022-05-20,Wind_Offshore,11.28
2022-05-20,Wind_Onshore,35.33
2022-05-21,Biomass,8.79
2022-05-21,Coal_Hard_Coal,13.1
2022-05-21,Coal_Lignite,19.19
2022-05-21,Gas,12.64
2022-05-21,Hydro,4.58
2022-05-21,Nuclear,10.89
2022-05-21,Other,2.09
2022-05-21,Solar,20.77
2022-05-21,Wind_Offshore,12.67
2022-05-21,Wind_Onshore,33.75
2022-05-22,Biomass,7.58
2022-05-22,Coal_Hard_Coal,13.33
2022-05-22,Coal_Lignite,18.9
2022-05-22,Gas,11.7
2022-05-22,Hydro,4.57
2022-05-22,Nuclear,9.57
2022-05-22,Other,1.95
2022-05-22,Solar,22.51
2022-05-22,Wind_Offshore,12.47
2022-05-22,Wind_Onshore,39.91
2022-05-23,Biomass,7.41
2022-05-23,Coal_Hard_Coal,13.69
2022-05-23,Coal_Lignite,17.94
2022-05-23,Gas,12.93
2022-05-23,Hydro,5.25
2022-05-23,Nuclear,10.63
2022-05-23,Other,1.93
2022-05-23,Solar,23.68
2022-05-23,Wind_Offshore,12.41
2022-05-23,Wind_Onshore,35.63
2022-05-24,Biomass,8.69
2022-05-24,Coal_Hard_Coal,13.75
2022-05-24,Coal_Lignite,18.87
2022-05-24,Gas,12.67
2022-05-24,Hydro,5.28
2022-05-24,Nuclear,10.75
2022-05-24,Other,1.83
2022-05-24,Solar,20.42
2022-05-24,Wind_Offshore,11.89
2022-05-24,Wind_Onshore,36.73
2022-05-25,Biomass,8.67
2022-05-25,Coal_Hard_Coal,12.18
2022-05-25,Coal_Lignite,17.89
2022-05-25,Gas,13.09
2022-05-25,Hydro,5.42
2022-05-25,Nuclear,9.33
2022-05-25,Other,1.87
2022-05-25,Solar,22.27
2022-05-25,Wind_Offshore,10.85
2022-05-25,Wind_Onshore,36.31
2022-05-26,Biomass,8.38
2022-05-26,Coal_Hard_Coal,12.53
2022-05-26,Coal_Lignite,17.52
2022-05-26,Gas,12.07
2022-05-26,Hydro,4.63
2022-05-26,Nuclear,9.96
2022-05-26,Other,1.89
2022-05-26,Solar,22.57
2022-05-26,Wind_Offshore,12.68
2022-05-26,Wind_Onshore,37.53
2022-05-27,Biomass,8.39
2022-05-27,Coal_Hard_Coal,12.06
2022-05-27,Coal_Lignite,18.17
2022-05-27,Gas,11.38
2022-05-27,Hydro,4.54
2022-05-27,Nuclear,9.01
2022-05-27,Other,1.95
2022-05-27,Solar,22.41
2022-05-27,Wind_Offshore,10.75
2022-05-27,Wind_Onshore,39.5
2022-05-28,Biomass,7.7
2022-05-28,Coal_Hard_Coal,14.46
2022-05-28,Coal_Lignite,18.63
2022-05-28,Gas,11.16
2022-05-28,Hydro,5.35
2022-05-28,Nuclear,10.22
2022-05-28,Other,1.95
2022-05-28,Solar,22.71
2022-05-28,Wind_Offshore,11.58
2022-05-28,Wind_Onshore,38.65
2022-05-29,Biomass,8.5
2022-05-29,Coal_Hard_Coal,12.51
2022-05-29,Coal_Lignite,17.01
2022-05-29,Gas,12.41
2022-05-29,Hydro,4.53
2022-05-29,Nuclear,10.05
2022-05-29,Other,2.14
2022-05-29,Solar,23.3
2022-05-29,Wind_Offshore,12.34
2022-05-29,Wind_Onshore,36.07
2022-05-30,Biomass,8.09
2022-05-30,Coal_Hard_Coal,12.13
2022-05-30,Coal_Lignite,19.05
2022-05-30,Gas,10.92
2022-05-30,Hydro,4.6
2022-05-30,Nuclear,10.9
2022-05-30,Other,1.93
2022-05-30,Solar,23
2022-05-30,Wind_Offshore,11.39
2022-05-30,Wind_Onshore,38.98
2022-05-31,Biomass,7.89
2022-05-31,Coal_Hard_Coal,12.75
2022-05-31,Coal_Lignite,17.53
2022-05-31,Gas,11.83
2022-05-31,Hydro,4.75
2022-05-31,Nuclear,9.09
2022-05-31,Other,2.17
2022-05-31,Solar,20.73
2022-05-31,Wind_Offshore,11.19
2022-05-31,Wind_Onshore,36.58
2022-06-01,Biomass,8.39
2022-06-01,Coal_Hard_Coal,12.65
2022-06-01,Coal_Lignite,16.2
2022-06-01,Gas,11.24
2022-06-01,Hydro,4.72
2022-06-01,Nuclear,9.85
2022-06-01,Other,1.99
2022-06-01,Solar,22.88
2022-06-01,Wind_Offshore,12.54
2022-06-01,Wind_Onshore,38.94
2022-06-02,Biomass,7.22
2022-06-02,Coal_Hard_Coal,12.84
2022-06-02,Coal_Lignite,17.25
2022-06-02,Gas,11.38
2022-06-02,Hydro,4.79
2022-06-02,Nuclear,10.18
2022-06-02,Other,2.02
2022-06-02,Solar,21.06
2022-06-02,Wind_Offshore,10.92
2022-06-02,Wind_Onshore,32.19
2022-06-03,Biomass,7.64
2022-06-03,Coal_Hard_Coal,13.69
2022-06-03,Coal_Lignite,17.3
2022-06-03,Gas,11.19
2022-06-03,Hydro,4.58
2022-06-03,Nuclear,9.33
2022-06-03,Other,1.85
2022-06-03,Solar,20.25
2022-06-03,Wind_Offshore,11.46
2022-06-03,Wind_Onshore,32.18
2022-06-04,Biomass,8.02
2022-06-04,Coal_Hard_Coal,13.81
2022-06-04,Coal_Lignite,18.74
2022-06-04,Gas,12.27
2022-06-04,Hydro,5.06
2022-06-04,Nuclear,9.94
2022-06-04,Other,2.01
2022-06-04,Solar,19.26
2022-06-04,Wind_Offshore,11.7
2022-06-04,Wind_Onshore,32.07
2022-06-05,Biomass,8.01
2022-06-05,Coal_Hard_Coal,12.87
2022-06-05,Coal_Lignite,18.88
2022-06-05,Gas,12.61
2022-06-05,Hydro,4.52
2022-06-05,Nuclear,9.55
2022-06-05,Other,2.08
2022-06-05,Solar,19.02
2022-06-05,Wind_Offshore,12.2
2022-06-05,Wind_Onshore,36.58
2022-06-06,Biomass,7.95
2022-06-06,Coal_Hard_Coal,13.58
2022-06-06,Coal_Lignite,17.17
2022-06-06,Gas,12.15
2022-06-06,Hydro,4.68
2022-06-06,Nuclear,9.26
2022-06-06,Other,2.2
2022-06-06,Solar,21.98
2022-06-06,Wind_Offshore,12.2
2022-06-06,Wind_Onshore,34.95
2022-06-07,Biomass,7.55
2022-06-07,Coal_Hard_Coal,14.06
2022-06-07,Coal_Lignite,18.58
2022-06-07,Gas,11.36
2022-06-07,Hydro,5.02
2022-06-07,Nuclear,9.93
2022-06-07,Other,2.12
2022-06-07,Solar,21.12
2022-06-07,Wind_Offshore,11.31
2022-06-07,Wind_Onshore,35.95
2022-06-08,Biomass,8.58
2022-06-08,Coal_Hard_Coal,12.86
2022-06-08,Coal_Lignite,17.07
2022-06-08,Gas,11.15
2022-06-08,Hydro,5.19
2022-06-08,Nuclear,10.65
2022-06-08,Other,2.04
2022-06-08,Solar,22.6
2022-06-08,Wind_Offshore,12.23
2022-06-08,Wind_Onshore,32.01
2022-06-09,Biomass,8.8
2022-06-09,Coal_Hard_Coal,13.82
2022-06-09,Coal_Lignite,16.81
2022-06-09,Gas,11.87
2022-06-09,Hydro,4.62
2022-06-09,Nuclear,10.78
2022-06-09,Other,2.06
2022-06-09,Solar,22.11
2022-06-09,Wind_Offshore,10.73
2022-06-09,Wind_Onshore,31.69
2022-06-10,Biomass,8.42
2022-06-10,Coal_Hard_Coal,12.3
2022-06-10,Coal_Lignite,18.91
2022-06-10,Gas,11.5
2022-06-10,Hydro,5.06
2022-06-10,Nuclear,10.01
2022-06-10,Other,1.85
2022-06-10,Solar,21.33
2022-06-10,Wind_Offshore,11.1
2022-06-10,Wind_Onshore,33.89
2022-06-11,Biomass,8.25
2022-06-11,Coal_Hard_Coal,13.17
2022-06-11,Coal_Lignite,17.06
2022-06-11,Gas,10.87
2022-06-11,Hydro,5.01
2022-06-11,Nuclear,9.28
2022-06-11,Other,2.06
2022-06-11,Solar,21.62
2022-06-11,Wind_Offshore,10.29
2022-06-11,Wind_Onshore,35.55
2022-06-12,Biomass,8.36
2022-06-12,Coal_Hard_Coal,13.32
2022-06-12,Coal_Lignite,18.2
2022-06-12,Gas,11.96
2022-06-12,Hydro,5.39
2022-06-12,Nuclear,10.69
2022-06-12,Other,2.18
2022-06-12,Solar,20.66
2022-06-12,Wind_Offshore,11.79
2022-06-12,Wind_Onshore,35.95
2022-06-13,Biomass,8.44
2022-06-13,Coal_Hard_Coal,13.12
2022-06-13,Coal_Lignite,18.16
2022-06-13,Gas,12.18
2022-06-13,Hydro,4.51
2022-06-13,Nuclear,10.97
2022-06-13,Other,2.09
2022-06-13,Solar,19.19
2022-06-13,Wind_Offshore,9.95
2022-06-13,Wind_Onshore,31.25
2022-06-14,Biomass,8.53
2022-06-14,Coal_Hard_Coal,14.22
2022-06-14,Coal_Lignite,17.96
2022-06-14,Gas,11.94
2022-06-14,Hydro,5.03
2022-06-14,Nuclear,10.91
2022-06-14,Other,1.83
2022-06-14,Solar,21.15
2022-06-14,Wind_Offshore,11.37
2022-06-14,Wind_Onshore,32.98
2022-06-15,Biomass,7.29
2022-06-15,Coal_Hard_Coal,14.26
2022-06-15,Coal_Lignite,16.42
2022-06-15,Gas,11.7
2022-06-15,Hydro,5.26
2022-06-15,Nuclear,10.75
2022-06-15,Other,1.94
2022-06-15,Solar,21.88
2022-06-15,Wind_Offshore,11.56
2022-06-15,Wind_Onshore,31.05
2022-06-16,Biomass,8.24
2022-06-16,Coal_Hard_Coal,13.14
2022-06-16,Coal_Lignite,16.54
2022-06-16,Gas,13.05
2022-06-16,Hydro,5
2022-06-16,Nuclear,10.95
2022-06-16,Other,1.95
2022-06-16,Solar,19.06
2022-06-16,Wind_Offshore,10.55
2022-06-16,Wind_Onshore,35.09
2022-06-17,Biomass,7.9
2022-06-17,Coal_Hard_Coal,13.35
2022-06-17,Coal_Lignite,16.84
2022-06-17,Gas,12.41
2022-06-17,Hydro,4.54
2022-06-17,Nuclear,9.86
2022-06-17,Other,1.87
2022-06-17,Solar,21.51
2022-06-17,Wind_Offshore,10.48
2022-06-17,Wind_Onshore,35.83
2022-06-18,Biomass,7.64
2022-06-18,Coal_Hard_Coal,13.53
2022-06-18,Coal_Lignite,16.81
2022-06-18,Gas,12.32
2022-06-18,Hydro,4.88
2022-06-18,Nuclear,9.97
2022-06-18,Other,1.89
2022-06-18,Solar,21.84
2022-06-18,Wind_Offshore,10.92
2022-06-18,Wind_Onshore,30.11
2022-06-19,Biomass,8.61
2022-06-19,Coal_Hard_Coal,13.13
2022-06-19,Coal_Lignite,16.5
2022-06-19,Gas,12.64
2022-06-19,Hydro,5.22
2022-06-19,Nuclear,9.45
2022-06-19,Other,1.87
2022-06-19,Solar,19.58
2022-06-19,Wind_Offshore,9.79
2022-06-19,Wind_Onshore,35.32
2022-06-20,Biomass,7.96
2022-06-20,Coal_Hard_Coal,12.09
2022-06-20,Coal_Lignite,16.34
2022-06-20,Gas,12.81
2022-06-20,Hydro,5.33
2022-06-20,Nuclear,9.63
2022-06-20,Other,1.94
2022-06-20,Solar,21.53
2022-06-20,Wind_Offshore,9.76
2022-06-20,Wind_Onshore,33.5
2022-06-21,Biomass,7.62
2022-06-21,Coal_Hard_Coal,12.24
